year,genre,aiContent
2023,Daytime Soap,0.0001454545454545
2023,Daytime Soap,0.0001083333333333
2023,Daytime Soap,0.0038454545454545
2023,Daytime Soap,0.0005545454545454
2023,Daytime Soap,0.0003
2023,Daytime Soap,0.0003666666666666
2023,Daytime Soap,0.0020545454545454
2023,Daytime Soap,0.0005272727272727
2023,Daytime Soap,0.00014
2023,Daytime Soap,0.00028
2023,Daytime Soap,0.0821666666666666
2023,Daytime Soap,0.0001454545454545
2023,Daytime Soap,0.0016363636363636
2023,Daytime Soap,0.0003666666666666
2023,Daytime Soap,0.0001666666666666
2023,Daytime Soap,0.0107
2023,Daytime Soap,0.00334
2023,Daytime Soap,0.0124727272727272
2023,Daytime Soap,0.0003444444444444
2023,Daytime Soap,0.0070636363636363
2023,Daytime Soap,0.0003125
2023,Daytime Soap,0.09515
2023,Daytime Soap,0.0234583333333333
2023,Daytime Soap,0.00023
2023,Daytime Soap,0.0002749999999999
2023,Daytime Soap,0.0005499999999999
2023,Daytime Soap,0.0002272727272727
2023,Daytime Soap,0.0022777777777777
2023,Daytime Soap,0.0010727272727272
2023,Daytime Soap,8.000000000000002e-05
2023,Daytime Soap,0.0005727272727272
2023,Daytime Soap,0.00229
2023,Daytime Soap,0.0001111111111111
2023,Daytime Soap,0.0003454545454545
2023,Daytime Soap,0.0002
2023,Daytime Soap,0.0071454545454545
2023,Daytime Soap,0.028875
2023,Daytime Soap,0.00605
2023,Daytime Soap,7.77777777777778e-05
2023,Daytime Soap,0.0622272727272727
2023,Daytime Soap,0.00025
2023,Daytime Soap,0.0001727272727272
2023,Daytime Soap,0.05262
2023,Daytime Soap,0.0009090909090909
2023,Daytime Soap,0.00023
2023,Daytime Soap,0.00028125
2023,Daytime Soap,0.0005363636363636
2023,Daytime Soap,0.00029
2023,Daytime Soap,0.0002181818181818
2023,Daytime Soap,0.0006
2023,Daytime Soap,0.000190909090909
2023,Daytime Soap,0.00014
2023,Daytime Soap,0.0738545454545454
2023,Daytime Soap,0.0030272727272727
2023,Daytime Soap,0.0036818181818181
2023,Daytime Soap,0.0111
2023,Daytime Soap,0.0004090909090909
2023,Daytime Soap,0.0017916666666666
2023,Daytime Soap,0.01162
2023,Daytime Soap,0.0002777777777777
2023,Daytime Soap,0.0002
2023,Daytime Soap,0.0200818181818181
2023,Daytime Soap,0.00026
2023,Daytime Soap,0.0758249999999999
2023,Daytime Soap,0.0842181818181818
2023,Daytime Soap,0.00494
2023,Daytime Soap,0.0011454545454545
2023,Daytime Soap,0.0001727272727272
2023,Daytime Soap,0.00192
2023,Daytime Soap,0.00016
2023,Daytime Soap,0.0001
2023,Daytime Soap,0.02134
2023,Daytime Soap,0.00132
2023,Daytime Soap,0.00094
2023,Daytime Soap,0.00722
2023,Daytime Soap,0.0012
2023,Daytime Soap,0.00134
2023,Daytime Soap,0.03376
2023,Daytime Soap,0.00022
2023,Daytime Soap,0.00036
2023,Daytime Soap,0.0004
2023,Daytime Soap,0.00018
2023,Daytime Soap,0.1266
2023,Daytime Soap,0.00028
2023,Daytime Soap,0.00146
2023,Daytime Soap,0.0153999999999999
2023,Daytime Soap,0.0002
2023,Daytime Soap,0.00015
2023,Daytime Soap,0.022
2023,Daytime Soap,0.03912
2023,Daytime Soap,0.18016
2023,Daytime Soap,0.01166
2023,Daytime Soap,0.0005166666666666
2023,Daytime Soap,0.0002199999999999
2023,Daytime Soap,0.19048
2023,Daytime Soap,0.00034
2023,Daytime Soap,0.0116
2023,Daytime Soap,0.0001
2023,Daytime Soap,0.02208
2023,Daytime Soap,0.00052
2023,Daytime Soap,0.00014
2023,Daytime Soap,0.00046
2023,Daytime Soap,0.04546
2023,Daytime Soap,0.00136
2023,Daytime Soap,0.121
2023,Daytime Soap,0.00028
2023,Daytime Soap,0.0002
2023,Daytime Soap,0.00852
2023,Daytime Soap,0.0008
2023,Daytime Soap,0.1926
2023,Daytime Soap,0.00224
2023,Daytime Soap,0.0001799999999999
2023,Daytime Soap,0.0017399999999999
2023,Daytime Soap,0.0036999999999999
2023,Daytime Soap,0.00016
2023,Daytime Soap,0.00156
2023,Daytime Soap,0.00075
2023,Daytime Soap,0.0008833333333333
2023,Daytime Soap,0.0009
2023,Daytime Soap,0.0089166666666666
2023,Daytime Soap,0.14818
2023,Daytime Soap,0.00012
2023,Daytime Soap,0.00014
2023,Daytime Soap,0.0029833333333333
2023,Daytime Soap,0.00022
2023,Daytime Soap,0.00184
2023,Daytime Soap,0.000175
2023,Daytime Soap,0.00052
2023,Daytime Soap,0.0001799999999999
2023,Daytime Soap,0.000175
2023,Daytime Soap,0.0002
2023,Daytime Soap,0.000375
2023,Daytime Soap,0.1422666666666666
2023,Daytime Soap,8e-05
2023,Daytime Soap,0.0002
2023,Daytime Soap,0.00444
2023,Daytime Soap,0.000425
2023,Daytime Soap,0.0105833333333333
2023,Daytime Soap,0.00022
2023,Daytime Soap,0.00058
2023,Daytime Soap,0.1737
2023,Daytime Soap,0.00044
2023,Daytime Soap,0.0011749999999999
2023,Daytime Soap,0.00015
2023,Daytime Soap,7.500000000000001e-05
2023,Daytime Soap,0.00016
2023,Daytime Soap,0.0001666666666666
2023,Daytime Soap,0.0006666666666666
2023,Daytime Soap,0.0001833333333333
2023,Daytime Soap,0.14568
2023,Daytime Soap,0.0001
2023,Daytime Soap,0.0001599999999999
2023,Daytime Soap,0.0092199999999999
2023,Daytime Soap,0.0670333333333333
2023,Daytime Soap,0.00198
2023,Daytime Soap,0.0022
2023,Daytime Soap,0.00146
2023,Daytime Soap,0.11248
2023,Daytime Soap,0.0006333333333333
2023,Daytime Soap,0.1596833333333333
2023,Daytime Soap,0.0083166666666666
2023,Daytime Soap,0.0062799999999999
2023,Daytime Soap,0.0012399999999999
2023,Daytime Soap,0.0009833333333333
2023,Daytime Soap,0.00044
2023,Daytime Soap,0.02505
2023,Daytime Soap,0.00012
2023,Daytime Soap,0.00032
2023,Daytime Soap,0.1034666666666666
2023,Daytime Soap,0.0644
2023,Daytime Soap,0.0007199999999999
2023,Daytime Soap,0.00028
2023,Daytime Soap,0.00016
2023,Daytime Soap,0.0005333333333333
2023,Daytime Soap,0.0013333333333333
2023,Daytime Soap,0.00038
2023,Daytime Soap,0.0085
2023,Daytime Soap,0.0026166666666666
2023,Daytime Soap,0.0207833333333333
2023,Daytime Soap,0.0004666666666666
2023,Daytime Soap,0.00185
2023,Daytime Soap,0.00026
2023,Daytime Soap,0.0005166666666666
2023,Daytime Soap,0.0012799999999999
2023,Daytime Soap,0.00028
2023,Daytime Soap,0.001
2023,Daytime Soap,0.0004833333333333
2023,Daytime Soap,0.1133
2023,Daytime Soap,0.0004333333333333
2023,Daytime Soap,0.000825
2023,Daytime Soap,0.0001666666666666
2023,Daytime Soap,0.2382999999999999
2023,Daytime Soap,0.000675
2023,Daytime Soap,0.00025
2023,Daytime Soap,0.000225
2023,Daytime Soap,0.00606
2023,Daytime Soap,0.000125
2023,Daytime Soap,0.08595
2023,Daytime Soap,0.00075
2023,Daytime Soap,0.000525
2023,Daytime Soap,0.12845
2023,Daytime Soap,0.000125
2023,Daytime Soap,0.0116
2023,Daytime Soap,0.17055
2023,Daytime Soap,0.0001799999999999
2023,Daytime Soap,4e-05
2023,Daytime Soap,7.500000000000001e-05
2023,Daytime Soap,0.0004
2023,Daytime Soap,0.25005
2023,Daytime Soap,0.0792199999999999
2023,Daytime Soap,0.00018
2023,Daytime Soap,0.1634199999999999
2023,Daytime Soap,0.0016666666666666
2023,Daytime Soap,0.00194
2023,Daytime Soap,0.0011833333333333
2023,Daytime Soap,0.0005
2023,Daytime Soap,0.0008
2023,Daytime Soap,0.0002
2023,Daytime Soap,0.0002
2023,Daytime Soap,0.00078
2023,Daytime Soap,0.000175
2023,Daytime Soap,0.00114
2023,Daytime Soap,0.00032
2023,Daytime Soap,0.19888
2023,Daytime Soap,0.00028
2023,Daytime Soap,0.175
2023,Daytime Soap,0.00035
2023,Daytime Soap,0.00115
2023,Daytime Soap,0.0010833333333333
2023,Daytime Soap,0.00024
2023,Daytime Soap,0.0032199999999999
2023,Daytime Soap,0.0003199999999999
2023,Daytime Soap,0.00022
2023,Daytime Soap,0.00188
2023,Daytime Soap,0.00104
2022,Daytime Soap,0.000275
2022,Daytime Soap,0.00028
2022,Daytime Soap,8e-05
2022,Daytime Soap,0.0006999999999999
2022,Daytime Soap,0.0001
2022,Daytime Soap,0.00204
2022,Daytime Soap,0.01784
2022,Daytime Soap,0.0011166666666666
2022,Daytime Soap,0.1091333333333333
2022,Daytime Soap,0.00045
2022,Daytime Soap,0.00032
2022,Daytime Soap,0.00026
2022,Daytime Soap,0.05836
2022,Daytime Soap,0.00012
2022,Daytime Soap,0.0207
2022,Daytime Soap,0.00074
2022,Daytime Soap,0.00014
2022,Daytime Soap,0.0527333333333333
2022,Daytime Soap,0.14424
2022,Daytime Soap,8e-05
2022,Daytime Soap,0.0001799999999999
2022,Daytime Soap,0.0003166666666666
2022,Daytime Soap,0.19976
2022,Daytime Soap,0.00044
2022,Daytime Soap,0.0003199999999999
2022,Daytime Soap,0.00022
2022,Daytime Soap,0.0007
2022,Daytime Soap,0.0043
2022,Daytime Soap,0.0007599999999999
2022,Daytime Soap,0.0008399999999999
2022,Daytime Soap,0.00222
2022,Daytime Soap,0.0001599999999999
2022,Daytime Soap,0.0002
2022,Daytime Soap,0.00114
2022,Daytime Soap,0.00026
2022,Daytime Soap,0.07922
2022,Daytime Soap,0.19646
2022,Daytime Soap,0.000175
2022,Daytime Soap,0.000125
2022,Daytime Soap,0.0102399999999999
2022,Daytime Soap,0.000175
2022,Daytime Soap,0.0001
2022,Daytime Soap,0.00034
2022,Daytime Soap,0.00038
2022,Daytime Soap,0.00012
2022,Daytime Soap,0.00216
2022,Daytime Soap,0.09022
2022,Daytime Soap,0.0001599999999999
2022,Daytime Soap,0.03464
2022,Daytime Soap,0.000125
2022,Daytime Soap,0.1219333333333333
2022,Daytime Soap,0.00216
2022,Daytime Soap,0.01035
2022,Daytime Soap,0.00012
2022,Daytime Soap,0.0008749999999999
2022,Daytime Soap,0.0006666666666666
2022,Daytime Soap,0.02636
2022,Daytime Soap,0.0003599999999999
2022,Daytime Soap,0.10342
2022,Daytime Soap,0.0002666666666666
2022,Daytime Soap,0.00046
